"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
NA,6.4,0.28,0.51,35.5,0.175,53,230,0.97075,2.66,0.45,9.6,0,7,1
NA,7.9,1.43,0.38,10.4,0.379,47,194,0.99471,3.26,0.58,9.6,-1,8,2
NA,5.6,0.68,0.36,44.2,0.048,61,538,1.03395,2.27,1.69,9.2,1,6,3
NA,6.4,0.28,0.56,19.3,0.577,45,106,0.99354,4.26,0.37,9.2,1,7,2
NA,15.4,1.06,0.33,12.3,0.393,31,318,0.96725,3.36,0.4,22,-1,7,3
NA,6.4,0.3,0.34,2.7,0.064,36,188,0.9924,3.63,2.08,11.5,0,7,3
NA,15,1.535,0.38,6.8,0.043,110,63,0.9932,3.42,0.36,12.4,1,6,4
NA,8.7,0.21,0.31,6.6,0.046,40,81,0.9913,2.24,0.65,16.4,0,7,4
NA,7.2,0.23,0.28,18.2,0.055,35,205,0.9748,3.12,0.61,9,1,8,2
NA,2.6,0.715,3,45.5,0.049,31,43,0.96396,2.78,0.9,11.8,-1,8,0
NA,6,1.46,0,1.4,0.057,4,119,0.99448,3.36,0.45,9.1,0,7,0
NA,6.8,0.305,1.83,1.2,0.059,7,11,1.0345,4.99,0.52,16.6,0,8,4
NA,7.9,0.47,0.29,14.8,0.024,106,142,1.0196,3.12,0.48,12,-1,8,2
NA,18.5,0.5,0.36,9.25,0.038,48,167,0.89121,3.29,0.41,10.7,0,7,2
NA,5.7,0.28,0.28,2.2,0.019,35,168,1.03345,2.72,0.42,15.1,1,6,3
NA,6.8,1.64,0.6,22.95,0.066,35,340,0.9913,3.15,0.8,12.7,0,7,0
NA,13.7,0.6,0.3,1.7,0.081,98,123,1.0428,3.37,1.71,10.3,0,7,3
NA,1.1,0.23,0.42,14.7,0.046,31,157,0.97235,3.19,0.42,10.4,2,6,3
NA,7.5,0.97,0.3,4.6,1.123,145,61,1.02218,3.15,0.38,14.6,0,8,3
NA,8.1,0.21,0.4,6.3,0.047,52,116,0.99573,3.18,0.53,6.6,0,8,2
NA,7.2,0.21,0.36,17.3,0.448,124,113,0.96282,3.64,1.4,16.6,-1,7,1
NA,7.2,1.54,0.73,19,0.05,60,153,0.9945,3.46,0.8,10.2,0,8,0
NA,6.2,0.27,0.35,9.2,0.434,258,165,0.9932,3.04,0.52,8.6,1,10,3
NA,7,0.28,0.28,1.4,0.112,145,83,0.97105,2.87,0.58,11.1,0,8,2
NA,8.5,0.25,0.35,2.8,0.032,29,141,0.9955,3.06,0.44,12.8,0,9,3
NA,5.7,2.31,0.04,1.5,0.172,7,19,0.994,3.5,0.48,9.8,0,7,0
NA,6.8,0.26,0.25,7.95,0.042,223,11,1.00661,3.44,0.61,13.4,0,6,2
NA,5.3,0.29,0.72,56.7,0.03,35,115,0.98674,2.93,0.42,11.8,0,9,3
NA,33.5,0.24,0.24,2.4,1.165,6,165,0.89706,3.09,0.57,9.4,-1,11,1
NA,6.8,2.95,0,1.8,0.066,6,119,0.9976,3.62,0.68,12.5,0,8,0
NA,6.9,0.34,0.34,53,0.039,8,143,0.96007,0.86,2.16,9.8,0,8,1
NA,6.6,0.96,0.46,47.1,0.056,231,482,0.9968,3.5,0.6,9.9,0,7,1
NA,3.5,0.59,0.52,4.9,0.048,174,139,0.99788,3.21,1.02,4.3,-1,10,0
NA,7.5,0.23,0.21,3.8,0.409,21,187,1.04064,4.26,0.57,11,0,6,2
NA,15.9,0.87,1.38,2.1,0.534,5,101,0.998,2.99,0.7,7.2,1,13,2
NA,7,0.45,0.52,19.8,0.046,12,143,0.9976,3.07,0.85,13.9,1,8,0
NA,6.8,0.51,1.52,2.4,0.046,27,132,0.99101,4.53,0.73,11.3,0,6,1
NA,6,2.47,1.52,0.9,0.038,44,72,0.99066,3.23,0.65,24.3,-1,7,2
NA,7.1,0.62,0.06,51.4,0.307,19,302,1.01794,3.32,0.85,16.5,0,8,0
NA,6.4,0.62,0.44,9.7,0.29,52,296,0.95561,2.08,0.48,0.7,0,7,1
NA,9.3,0.7,0.27,5.8,0.172,24,482,0.9932,3.27,0.39,12.2,-1,7,3
NA,6.5,0.64,0,33.8,0.604,18,23,1.01225,3.32,0.6,11.7,-1,8,2
NA,6.2,0.18,0.45,10.4,0.049,22,27,0.99711,3.14,0.56,9.8,1,7,0
NA,18.4,0.2,0.47,1.7,0.192,49,167,0.97779,3.05,1.36,8.8,0,9,3
NA,6.6,0.8,0.03,6.4,0.079,54,81,0.9963,3.89,0.5,12.2,1,7,0
NA,8.3,0.4,1.52,31.7,0.033,87,57,0.99109,3.42,0.51,11,0,9,1
NA,6.2,0.36,0.71,3.2,0.056,221,144,0.9559,1.9,0.36,9.9,1,7,3
NA,7.1,1.2,0.29,46.9,0.061,57,131,0.9936,3.85,0.64,10.8,0,7,1
NA,4.9,1.62,1.65,11,0.28,47,158,0.98942,5.28,0.46,12.6,1,7,4
NA,5.9,0.37,0.14,2,0.046,34,185,0.9944,3.17,0.63,18.6,-1,6,0
NA,8.1,0.82,0.27,4.3,0.03,43,279,0.99212,3.16,0.25,11.2,-1,9,1
NA,1.7,1.22,0.15,5.3,0.266,29,478,0.97023,3.29,0.77,13.4,-1,6,3
NA,6.3,1.11,1.3,3.5,0.051,23,109,1.04052,2.96,0.54,7.4,0,7,3
NA,7.6,1.64,0.36,4.5,0.563,26,50,1.03816,3.09,0.47,5.6,-1,8,2
NA,10,0.22,0.43,61.6,0.084,152,503,0.95799,4.33,0.83,13.7,0,8,0
NA,6.6,0.18,1.14,2.7,0.048,27,146,0.9956,3.77,1.47,10,0,7,1
NA,12.8,0.635,0.4,6.9,0.046,41,161,1.0405,3.31,0.57,8.1,-1,9,0
NA,7.5,0.28,1.67,5.5,0.077,11,35,1.00416,3.36,1.75,1.3,0,8,2
NA,9.1,0.14,0.35,45.3,0.383,49,152,1.02526,4.17,0.35,16.4,1,7,2
NA,7.8,0.2,0.07,2.5,0.098,15,25,0.99572,2.32,1.15,13.5,1,8,3
NA,11.2,0.01,0.3,1.8,0.624,16,154,0.92864,4.3,0.82,10.1,-2,8,1
NA,10.4,0.34,0.58,3.7,0.174,6,16,0.997,4.46,0.7,14.5,0,11,0
NA,16.3,0.405,0.15,1.45,0.453,161,387,0.99125,3.52,0.42,11.6,0,6,1
NA,7,0.18,0.26,1.4,0.044,304,89,0.9728,2.71,0.48,10.7,0,7,2
NA,6.7,3.26,0.31,9.9,0.04,10,453,0.94521,2.33,1.46,7.9,0,7,2
NA,8.2,2.49,0.64,6.6,0.043,22,47,0.99873,2.23,1.55,8.8,-1,9,0
NA,17.3,0.34,0.32,3.8,0.044,278,116,1.02062,3.39,0.44,11.8,0,7,2
NA,7.2,1.54,1.53,6.7,0.037,120,138,0.9939,3.2,1.24,15.4,1,8,1
NA,6.6,0.32,1.52,18.15,0.042,437,213,1.03375,2.62,2.13,8.7,-1,7,3
NA,9.9,0.88,0.02,1.5,0.8,38,157,1.01871,3.5,1.15,14.2,-1,7,0
NA,18.6,1.38,1.09,57.2,0.17,43.5,108,0.9928,3.13,1.15,11.5,1,9,1
NA,7.5,0.58,0.24,12.1,0.053,8,141,1.01351,3.14,0.5,7.7,-1,8,0
NA,5.8,0.28,0.29,35,0.026,31,114,1.01716,2.79,0.6,9.7,0,6,1
NA,14.1,0.24,0.59,20.3,0.04,57,143,1.0354,3.22,0.54,3.2,1,7,2
NA,6.3,0.17,0.23,22.3,0.045,49,147,0.98765,3.08,0.83,10.3,-2,7,1
NA,6.6,0.47,0.5,6.4,0.581,171,151,0.98568,3.29,0.52,10,1,7,3
NA,7.1,1.8,0.39,13.7,0.408,151,477,0.99755,2.9,0.46,8.5,-1,8,0
NA,4.1,1.52,1.29,2,0.05,23,363,0.99204,3.73,0.37,10.4,1,7,1
NA,6.4,0.53,1.06,33.6,0.034,460,90,0.98862,2.9,0.58,12.6,0,7,2
NA,7.8,0.23,0.32,10.7,0.138,26,183,0.95537,2.93,1.09,9.1,1,9,3
NA,7,0.31,0.32,1.9,0.036,18,324,0.99167,2.28,0.91,14,1,5,0
NA,6,0.36,0.04,32.4,0.624,189,203,0.98804,0.74,0.62,9.8,1,7,0
NA,6.6,0.78,0.5,34.5,0.645,183,146,0.94576,3.25,0.48,18.5,-1,8,0
NA,4.9,0.23,1.52,2.5,0.087,3,8,0.9981,3.08,0.7,10.7,2,12,2
NA,9.7,0.1,0.37,57,0.593,83,202,0.99086,3.19,1.42,12.4,2,8,3
NA,6.2,0.27,0.01,3,0.441,18,30,0.99026,3.2,2.29,13.7,0,7,2
NA,7.9,0.21,0.28,145.4,0.072,44,176,1.02073,3.03,1.85,16.9,1,8,2
NA,6.3,0.51,0.74,2.3,0.216,29,225,0.95175,3.17,0.75,11,1,7,0
NA,7.4,0.57,0.21,1.5,0.381,255,785,0.98424,3.16,0.54,9.8,0,8,1
NA,17.6,0.35,0.28,33.5,0.078,26,205,0.97668,1.99,0.63,7.5,1,8,2
NA,7.2,1.03,0.32,1.8,0.567,218,70,0.95391,3.42,0.59,15,1,8,2
NA,12.2,1.37,0,6.5,0.51,223,315,0.9939,4.43,2.33,11.6,0,5,3
NA,7.7,0.39,0.37,3.3,0.037,29,224,1.00694,3.83,0.6,11,0,8,1
NA,8.2,1.47,0.43,8,0.026,18,385,0.98845,3.22,0.79,17.2,0,7,0
NA,10.2,0.17,0.32,1.6,0.08,19,450,0.9948,3.24,0.76,13.8,1,8,0
NA,11.6,0.57,0.4,2.8,0.066,9,167,0.93792,3.29,0.23,9.7,0,8,2
NA,6.9,0.34,1.51,11.7,0.034,12,391,0.9924,2.99,1.68,6.6,2,8,2
NA,9.1,1.35,0.32,14,0.112,21,264,0.994,3.58,0.58,11.4,0,8,2
NA,7,0.27,1.92,24.4,0.534,45,170,1.0171,3,0.45,12.6,-1,8,1
NA,8,0.99,1.51,9.2,0.044,53,537,0.97993,3.25,0.56,3.6,0,9,2
NA,5.8,0.45,1.5,53.5,0.17,68,118,0.94848,2.99,0.29,11,1,7,1
NA,13.6,0.35,0.34,4.9,0.198,9,136,0.99253,3.32,1.99,3.8,0,7,1
NA,6.7,0.81,0.58,79.9,0.044,45,202,0.9978,2.99,0.51,9,-1,7,1
NA,5,0.62,0.81,7.8,0.048,276,46,0.96818,4.4,1.35,18,0,6,2
NA,6.6,0.21,0.44,1.1,0.135,197,144,0.99172,3.39,0.39,9.3,1,7,3
NA,14.7,2.88,0.39,2.3,0.041,31,124,1.03306,2.48,0.58,15.8,-2,7,0
NA,6,0.28,0.27,2.5,0.342,124,111,0.99896,3.1,1.85,7,0,7,2
NA,0.9,0.48,0.09,1.7,0.078,108,1,0.99402,3.45,0.64,16.7,1,7,4
NA,7,0.54,0.1,4.5,0.084,20,131,0.99799,3.28,0.44,9.2,1,8,0
NA,11.6,0.39,1.94,2.8,0.092,34,101,1.00024,2.73,0.82,14.2,1,13,1
NA,8,1.24,0.18,3.4,0.458,34,4,0.99668,3.19,0.66,12.1,1,9,0
NA,6.9,1.01,0.2,59,0.44,46,440,0.9971,2.39,0.58,19.6,0,8,0
NA,5.7,1.36,0.49,2.4,0.683,235,80,1.0002,2.25,0.76,10.7,1,13,0
NA,6.9,0.3,0.49,53.2,0.042,89,156,1.0446,3.43,0.51,14.9,-1,8,0
NA,9.2,0.41,0.33,1.5,0.036,68.5,514,1.02282,3.32,0.49,16.8,1,7,3
NA,7.3,0.16,1.88,1.5,0.036,29,108,0.99342,3.27,0.77,6.2,0,8,3
NA,7.8,0.53,0.41,68.1,0.428,49,170,0.9954,2.72,0.45,14.5,0,8,2
NA,6.8,0.24,0.71,7.6,0.052,35,143,0.97211,3.14,0.38,11.6,0,7,1
NA,15.2,0.38,0.18,8.2,0.042,167,180,1.03488,3.21,0.58,9.1,0,8,1
NA,7.3,0.21,0.29,10.8,0.034,48,157,0.9917,4.52,2.27,10,0,8,2
NA,14.4,0.18,0.34,15.7,0.369,194,422,0.99,4.5,0.45,6.4,-1,7,3
NA,8.4,0.65,0.02,2.1,0.078,17,150,0.95497,3.35,0.15,4.6,1,7,0
NA,3.1,0.28,0.3,7.7,0.349,49,116,1.01292,2.99,0.38,3.6,1,8,4
NA,6.4,0.34,0.2,1.9,0.042,93,449,1.01058,3.13,0.39,10,1,7,1
NA,5.6,0.185,0.37,22.5,0.208,28,361,0.97505,3.55,0.51,10.3,0,6,1
NA,7.9,0.17,0.41,1.6,0.283,138,150,1.02279,2.81,0.63,12,-1,8,0
NA,7.7,0.38,1.15,6.15,0.567,23,87,1.02773,2.94,1.45,11.4,-1,7,1
NA,17.9,0.28,0.48,2.1,0.055,33,194,1.02121,3.26,0.62,6.7,-1,9,1
NA,1.8,0.18,0.3,12.3,0.09,45,231,0.99413,3.03,0.38,9.4,0,8,1
NA,18.3,0.25,1.87,36,0.183,41,161,0.95864,3.16,0.5,13,-2,7,1
NA,7.2,0.46,0.36,14.6,0.051,26,184,0.9914,2.93,1.59,8.1,0,8,2
NA,6.8,0.54,0.5,4,0.348,31,134,0.96325,4.53,0.49,9.7,0,9,1
NA,19.1,0.24,1.61,72.2,0.043,64,179,1.02002,4.84,2.67,12.1,-1,9,1
NA,12.9,0.34,1.38,14.8,1.041,44,121,0.99008,0.9,1.09,20.4,-1,7,2
NA,7,0.19,0.33,6.3,0.069,42,150,0.99182,3.31,0.03,5.5,1,8,0
NA,18.3,0.1,0.45,13,0.172,259,451,0.9974,3.47,0.46,12.8,-1,7,3
NA,5.7,1.5,0.65,7.1,0.628,127,154,1.00752,3.3,0.83,5.8,-1,6,2
NA,10.9,1.75,2.02,32.6,0.071,17,440,0.99935,3.05,0.8,12.8,0,12,0
NA,6,0.29,0.41,13.2,0.578,37,54,0.99161,3.39,0.51,18,2,7,4
NA,0.7,0.37,0.58,55,0.644,105,466,0.99707,3.22,0.57,8.6,0,12,2
NA,8.7,0.715,0.24,65.5,0.07,47,39,0.9966,3.73,0.74,20.4,1,10,0
NA,0.7,0.29,1.69,13.6,0.07,74,261,0.9977,2.79,0.77,9.6,0,8,0
NA,9.6,0.56,0.36,77.3,0.152,47,106,0.99397,3.75,1.34,13.6,1,9,1
NA,6.9,2.59,0.92,6.1,0.018,177,61,0.99295,3.28,1.93,12.7,1,8,3
NA,25.5,0.38,0.25,1.4,0.043,30,169,0.98794,4.34,0.54,11.7,1,7,2
NA,14,0.37,1.44,8,0.035,37,116,0.99305,2.68,0.1,12.6,1,7,3
NA,6.2,1.1,0.32,13.2,0.068,41,221,1.0074,3.27,2.29,9.6,0,8,0
NA,16.2,0.37,0.37,2.85,0.004,5,24,0.97944,3.19,0.55,11.9,-1,9,2
NA,8.9,0.62,0.38,102.3,0.348,19,102,0.977,3.17,0.35,9,-1,7,1
NA,18.7,0.63,0.39,5.4,0.054,23,104,0.9941,3.27,0.45,10.3,1,8,0
NA,6.1,0.83,0.48,11.5,0.404,40,94,0.99782,3.12,0.45,0.8,0,7,0
NA,6.4,0.24,1.08,11,0.032,42,104,0.97738,2.31,0.71,7.5,-1,8,2
NA,6.1,0.21,1.31,1.5,0.085,37,253,0.98972,3.5,0.31,17.8,1,7,3
NA,7.5,0.43,3.2,5.5,0.071,27,17,0.95131,3.42,0.43,16.3,0,8,0
NA,33,0.16,1.83,2,0.044,77,107,0.99514,3.21,0.13,11.6,0,10,1
NA,15.4,1.01,0.24,67.2,0.079,19,911,0.9991,3.18,0.56,10.1,-1,11,2
NA,4.5,1.91,1.56,4.9,0.055,110,18,0.97828,1.78,0.54,10,-1,10,1
NA,7.2,0.29,1.42,2.5,0.046,16,142,1.00153,3.44,0.5,9.3,-1,8,1
NA,5.7,1.88,0.3,10.1,0.024,68,481,1.01377,3.2,0.4,9.2,-1,8,0
NA,8.4,0.705,0.38,51.2,0.463,51,170,1.0004,2.9,0.82,8.9,-1,9,2
NA,4.9,0.345,1.93,1,0.088,46,445,0.992,4.02,1.06,3.5,0,6,1
NA,14.8,1.32,0.86,20.6,0.037,399,191,0.94241,3.64,0.48,8.7,1,8,1
NA,6,0.27,0.15,7.1,0.233,35,131,0.9936,2.15,1.27,8.3,1,6,3
NA,6.1,0.41,0.14,39.9,0.037,144,119,1.00907,3.38,0.63,7.5,0,7,0
NA,20.1,1.55,0.24,2.3,0.145,12,28,0.99685,2.6,0.53,4,0,9,0
NA,7.7,0.27,1.37,11.7,0.478,43,133,0.9588,3.02,0.41,8.8,-1,7,2
NA,8.3,0.54,1.87,2.5,0.097,7,142,1.00513,2.83,2.13,9.3,1,10,0
NA,4.1,0.41,0.3,10.1,0.306,28,232,0.9968,3.2,0.95,7,0,8,2
NA,1.4,0.57,1.76,16.3,0.027,35,138,0.98945,2.88,0.2,0.2,0,7,1
NA,6.6,0.35,0.66,7.3,0.068,221,201,0.96141,1.81,0.25,17.8,2,7,2
NA,5.1,0.31,1.39,7.9,0.049,26,133,0.9963,2.59,0.48,13.2,-2,8,0
NA,6.6,0.18,1.23,12.1,0.069,19,120,0.9773,3.56,0.47,9.8,-1,7,0
NA,8,0.32,0.49,10.8,0.401,39,163,0.95543,3.13,0.38,10.9,0,9,2
NA,12.6,0.94,1.47,7.8,0.063,27,173,0.99872,5.17,0.1,11.3,0,7,1
NA,2.2,0.55,0.84,11.2,0.365,44,56,1.0349,3.21,1.37,13,-1,9,1
NA,6.8,0.43,0.41,12.9,0.267,61.5,168,1.03679,2.52,0.65,10.2,1,7,3
NA,6.8,1.1,0.3,4.2,0.061,40,165,0.9945,5.17,1.92,9.1,0,8,2
NA,7,1.27,1.01,127.2,0.035,61,632,0.97817,3.26,0,12.3,0,8,1
NA,6,0.615,0.04,0.8,0.032,21,151,0.95239,3.48,0.37,11,1,7,1
NA,6.6,0.27,0.72,17.2,0.052,44,188,0.9915,3.68,0.56,11,1,7,0
NA,2.3,0.25,0.07,45.5,0.056,13,518,0.9935,4.12,0.92,9.5,-1,7,1
NA,7.6,0.33,0.32,3.6,0.169,22,508,0.99144,3.08,0.6,12.5,-1,8,2
NA,6.3,0.26,0.25,5.2,0.076,11,430,0.97412,3.5,0.56,8,0,7,2
NA,8.3,0.41,0.43,2.5,0.036,32,261,0.9944,4.1,0.44,11.8,0,9,1
NA,6.2,0.37,0.3,67.1,0.594,79,200,0.9954,3.29,1.16,13.9,-1,7,2
NA,15.9,0.28,0.26,8.8,0.042,463,450,0.9925,3.69,0.5,10.7,0,8,0
NA,7.6,0.1,1.76,1.3,0.047,21,100,0.96442,2.77,0.98,9.5,0,6,0
NA,16,0.5,0.34,13.7,0.068,216,184,0.99976,3.08,0.67,11.3,-2,8,0
NA,6.4,0.43,0.29,4,0.035,44,220,0.94259,3.32,0.55,10.7,1,7,4
NA,18,0.28,1.29,14.8,0.174,38,178,0.97575,3.25,0.78,16.9,-1,8,3
NA,27.6,0.26,0.4,8.1,0.045,34,225,0.99685,4.19,0.41,10,1,7,2
NA,7.6,0.87,1.87,9.4,0.29,314,124,0.98066,3.07,0.61,9.7,-1,8,1
NA,3.3,0.31,0.29,10.5,0.448,231,145,0.9966,3.04,1.88,10.1,-1,8,1
NA,5.8,0.62,1.32,6.1,0.019,27,12,0.99362,3,0.45,10,0,6,3
NA,9.1,0.905,0.32,14,0.066,27,353,0.99432,3.19,0.38,7.6,0,6,2
NA,7.4,0.19,0.32,114.9,0.045,39,156,1.00514,3.23,0.89,14.3,1,8,3
NA,7,0.43,0.31,27.1,1.204,104,262,1.03116,3.38,1.12,12.2,-1,8,2
NA,9.9,0.43,0.37,19.7,0.759,49,288,0.99471,4.32,0.45,15.3,0,7,1
NA,6.4,0.28,0.29,5.4,0.042,67,181,0.97525,3.31,0.35,10.2,-1,7,2
NA,12.4,1.96,0.49,45.8,0.052,34,391,0.95053,2.99,0.61,9.7,1,7,3
NA,8.1,1.21,0.32,11.8,0.507,46,212,0.92841,3.09,0.46,10,1,9,2
NA,11.5,1.31,0.3,12.8,0.177,111,158,1.00456,3.76,0.58,12.3,0,8,2
NA,5.4,0.17,0.57,53.2,0.033,28,104,0.97273,3.25,0.48,10.3,0,6,3
NA,7.4,1.17,0.27,1.3,0.189,587,323,0.994,3.46,0.5,11.7,0,8,0
NA,5.3,0.31,1.73,10.5,0.031,19,141,0.99321,3.34,0.46,13.3,-1,6,0
NA,7.7,0.5,0.34,1.8,0.616,160,45,1.00274,3.25,1.7,16.2,0,8,2
NA,8.3,0.31,0.35,7.1,0.071,230,28,0.9964,3.28,0.46,16.3,-1,8,0
NA,1.7,0.66,0.26,4,0.303,16,192,1.00995,2.79,0.53,9.7,-1,8,1
NA,12.9,1.73,0.3,1.9,0.074,12,84,0.99717,3.39,0.4,9,0,9,0
NA,6.1,0.705,0.34,1.9,0.074,8,266,0.9962,3.34,1.51,16.6,0,9,1
NA,7.1,0.35,0.49,128.5,0.09,187,69,0.95562,3.53,0.66,15.3,1,13,1
NA,6.7,0.37,0.29,30.6,0.972,286,56,0.9904,3.85,0.54,5.7,-1,6,0
NA,7.1,2.56,0.18,8.1,0.094,169,166,0.99474,2.39,2.14,9.6,1,8,0
NA,6.4,0.52,0.25,4.9,0.04,18,90,0.99006,3.31,0.56,11.3,1,6,0
NA,3.7,0.16,0.35,37.4,0.055,25,25,0.9952,3.34,0.57,11.6,-1,10,0
NA,7.8,1.57,1.16,7.5,0.53,54,245,0.98212,4.41,1.42,4.5,2,9,2
NA,4.8,0.695,0.04,22.3,0.042,93,417,0.99432,3.18,0.47,13.6,0,6,1
NA,9.9,0.59,0.4,2.7,0.857,225,71,1.00015,3.31,0.64,3.3,-1,11,0
NA,6.5,0.28,0.03,15.4,0.042,194,195,0.96061,2.23,0.67,9.7,-1,7,0
NA,7.5,0.31,0.31,76.2,0.05,26,180,0.97848,4.05,0.53,9.9,0,8,2
NA,7.2,0.32,0.46,1.3,0.043,21,186,0.9927,3.25,0.62,10.4,1,7,1
NA,6,0.41,1.85,57,0.586,29,156,0.9928,3.42,0.52,3.8,0,7,2
NA,8.2,0.24,3.13,1.6,0.219,35,147,0.9916,3.1,0.5,12.3,-1,9,2
NA,6.8,0.86,1.19,6.6,0.02,38,133,0.99212,3.18,0.44,12,-2,8,1
NA,4.8,1.15,1,34.6,0.048,42,274,0.9974,3.33,0.59,10.1,1,8,3
NA,7,0.35,0.51,22,0.047,36,135,1.016,3.03,0.53,10.3,1,8,3
NA,14.1,2.115,0.22,0.7,0.072,49,748,1.00164,2.63,0.55,15.5,2,9,0
NA,6.7,0.23,0.44,54.5,0.348,62,33,0.95124,3.21,0.59,19.2,0,7,1
NA,7.8,0.2,0.32,6,0.016,31,101,1.01683,2.99,0.66,16.1,1,8,3
NA,17,0.46,0.49,51.75,0.037,6,342,0.9911,2.67,0.51,11.4,0,9,3
NA,24.7,1.52,0.4,2,0.432,291,72,0.96811,3.74,2,12,1,8,3
NA,7.7,0.14,0.21,19.9,0.044,172,116,0.94853,4.47,0.53,6.5,0,7,2
NA,6.7,0.29,0.24,4.7,0.054,304,181,0.99869,3.56,2.33,9.1,1,7,1
NA,14.3,0.28,0.3,1.6,0.047,46,132,1.01113,2.64,0.38,4.8,-1,7,1
NA,7.4,0.62,0.37,11.7,0.047,44,150,0.99578,3.31,0.54,10.4,-1,8,2
NA,8.2,0.42,0.48,13.7,0.061,228,261,0.9978,4.49,0.61,11.3,0,8,4
NA,6.1,0.41,0.24,44.4,0.429,20,68,0.96269,3.32,0.5,13,1,7,3
NA,7.4,0.5,2.64,2,0.086,21,73,0.997,3.36,0.57,9.1,0,8,0
NA,8.8,1.12,1.29,4.7,0.222,153,88,1.02892,3.37,0.58,14.6,1,7,3
NA,5.8,0.24,0.44,16.4,0.043,5,143,0.97956,3.53,0.56,5.9,1,6,0
NA,8.8,0.26,0.74,13.3,0.044,68,414,0.99483,3.18,1.95,5.1,-1,8,1
NA,6.6,0.34,0.39,6.9,0.09,36,124,1.01054,2.97,0.53,9.5,-1,8,1
NA,12.1,0.75,0.28,6.3,0.246,19,246,1.00797,3.09,0.53,11.1,-1,8,1
NA,2.4,0.25,1.94,5.7,0.055,26,120,1.02217,3.16,0.44,10.2,-1,8,0
NA,13.1,0.49,0.43,34.3,0.068,22,24,0.99438,2.53,0.83,11.3,-2,8,0
NA,7.9,0.35,1.49,1.6,0.106,10,244,0.95779,4.27,0.39,9.5,0,9,1
NA,10.8,0.31,0.38,52.8,0.061,49,147,1.01901,3.4,0.58,11,-1,9,2
NA,6.1,0.5,0.31,7.6,0.478,249,190,0.95002,2.86,0.61,9.3,2,7,2
NA,8.8,0.63,1.57,4.8,0.096,22,80,0.99016,3.44,0.4,10.2,1,10,0
NA,7,0.24,0.31,1.7,0.286,48,308,0.992,3.25,0.53,11.4,0,7,1
NA,7.6,0.3,0.31,2.2,0.079,57,189,0.99716,3.82,0.62,12.7,0,8,0
NA,16.2,0.38,0.29,12.7,0.05,115,376,0.9986,3.25,0.59,4,1,8,1
NA,0.8,0.3,0.3,12.55,0.048,40,322,0.9765,3.97,0.4,10.8,-1,6,1
NA,0,0.28,0.31,2,0.306,225,262,0.9958,3.15,0.86,10.1,0,10,2
NA,7,0.35,0.3,10.1,0.04,42,520,0.9927,3.28,0.49,9.1,1,8,2
NA,6.5,0.32,0.33,8,0.097,126,666,0.98968,3.28,1.95,8.7,-1,7,1
NA,8.4,0.59,0.31,5,0.044,40,403,0.98998,3.19,0.37,15.8,-2,6,2
NA,5.9,1.08,0.28,49.4,0.039,196,139,0.96115,2.64,0.52,15.5,1,6,4
NA,12.1,0.14,0.49,6.7,0.035,508,120,0.99835,3.26,1.73,6.1,2,9,3
NA,14,0.18,0.3,10.2,0.028,39,138,0.99743,3.49,1.41,16.1,-1,6,2
NA,10.2,1.66,1.22,57.1,0.618,11,24,0.99745,3.29,1.26,11.9,-1,11,0
NA,10.7,0.35,0.53,37.4,0.065,119,16,1.01276,3.54,0.63,5.8,0,12,0
NA,8,0.27,0.26,55.9,0.042,368,469,0.97132,3.43,0.6,8.2,1,7,3
NA,6.8,0.3,0.72,21.5,0.041,65,168,1.02466,3.1,0.9,9.8,0,7,1
NA,1,1.35,0.28,2.7,0.034,45,121,0.96212,3.35,0.42,10.2,0,8,1
NA,19.1,0.61,0.28,15,0.364,34,184,1.00052,3.31,2.85,13.6,0,7,3
NA,6.7,0.42,0.32,31.9,0.027,259,72,1.03744,3.5,0.45,12.5,-1,6,0
NA,6,1.05,0.32,23.8,0.053,31,419.5,1.04171,3.29,0.72,17.4,0,7,1
NA,7.4,0.83,0.27,14.1,0.066,21,173,0.99335,1.86,0.52,8.2,0,8,1
NA,7.8,1.58,0.49,2.7,0.1,5,443,1.001,3.25,0.74,11.9,1,14,0
NA,7.4,0.16,0.49,4.9,0.086,18,150,0.9751,4.05,0.47,8.6,1,8,0
NA,7.2,2.06,0.54,13.5,0.114,75,9,0.99719,4.32,0.48,5.9,0,8,1
NA,1.5,0.18,0.39,14.3,0.071,48,136,0.97368,3.35,2.42,2.5,-1,8,1
NA,12.2,0.25,0.43,8.1,0.045,54,180,0.9958,3.39,1.62,11.8,0,7,1
NA,7,0.35,0.36,0.9,0.049,61,119,0.94117,3.13,0.36,12.8,0,8,1
NA,17.8,0.25,0.26,40.4,0.042,28,166,1.03675,3.19,0.59,9.7,0,11,0
NA,1.4,0.23,0.31,2.1,0.046,86,258,0.9926,5.05,2.41,10.7,1,7,4
NA,9.6,0.68,1.59,12.4,0.087,5,173,0.9988,2.79,2.02,10.2,1,11,2
NA,11.1,0.35,0.28,1.1,0.055,9,435,0.95795,4.1,0.5,9.1,-1,7,2
NA,6.9,0.28,0.24,19.95,0.069,32,174,0.9863,4.24,0.44,9.9,0,7,2
