"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
3,15.8,0.24,0.35,7.7,0.031,36,135,1.02339,4.06,0.48,7.9,"0",7,"3"
5,5.7,0.22,0.29,9.5,0.166,34,155,0.98999,2.5,1.51,5.8,"1",6,"4"
0,7,0.36,0.94,7.2,0.056,68,10,0.96535,2.66,1.97,9.5,"2",8,"1"
0,8.6,0.8,0.38,20.6,0.53,97,155,0.9978,3.51,0.56,9.4,"-1",8,"0"
2,17.1,0.26,0.22,38.2,0.051,50,179,0.97537,3.28,0.69,11.3,"-1",8,"1"
2,10.8,0.25,1.82,11.6,0.073,43,195,0.98899,3.74,1.21,9.5,"-1",7,"0"
3,17.1,0.23,0.42,44.8,0.044,80.5,245,0.94298,3.25,0.69,15.6,"-1",7,"1"
4,12.5,2.165,0.95,12,0.102,8,125,0.99428,3.45,0.31,6.5,"1",8,"0"
2,0.7,0.39,0.49,6.4,0.162,12,186,0.9963,2.17,1.04,9,"0",7,"1"
6,12.7,0.41,0.4,4.2,0.292,29,118,1.01986,1.77,1.79,7.8,"0",5,"4"
8,18,0.19,0.27,13.9,0.093,165,210,0.99807,2.94,1.43,8.8,"2",8,"4"
0,7.8,0.24,0.22,2.5,0.14,35,146,0.99676,3.24,0.67,9.4,"-1",7,"0"
5,5.8,0.565,1.68,1.4,0.04,11,687,0.9922,3.29,0.84,10.3,"2",6,"2"
5,6.9,0.765,1.45,2.4,0.034,50.5,208,0.99612,2.32,0.6,4.3,"1",8,"2"
4,6.5,1.4,0.14,2.4,0.05,265,37,0.97898,3.66,0.54,9.8,"1",7,"1"
0,8.5,0.42,0.4,7.3,0.081,24,671,0.98946,3.38,4.19,14.5,"-1",9,"0"
5,7.8,0.68,0.74,7.3,0.048,270,156,0.991,3.29,0.28,12.8,"1",9,"3"
0,16.1,0.635,0.1,47.2,0.08,16,409,0.8972,3.58,0.49,10.8,"1",8,"0"
4,5.8,0.36,0.32,1.7,0.033,22,122,1.03219,3.03,0.42,11.2,"0",6,"4"
2,6.4,0.35,0.35,73.3,0.053,69,140,0.9967,3.98,0.1,6.2,"-1",7,"1"
3,2.9,0.23,1.37,10.4,0.073,56,331,0.9984,3.06,1.81,8.7,"-1",7,"1"
0,8.6,0.49,0.28,20.85,0.11,20,136,1.02548,2.93,1.95,9.9,"0",9,"0"
0,6.2,0.25,0.43,26.5,0.049,22,206,1.02262,3.16,0,11,"-1",7,"0"
4,3.6,0.13,0.56,2.8,0.324,46,184,0.9924,2.75,1.49,14.3,"0",7,"2"
4,6.1,0.21,0.28,6.3,0.015,104,146,0.99068,4.31,0.31,6.3,"0",7,"2"
0,6.5,0.76,0.34,6.1,0.069,31,210,1.02329,1.14,0.58,13.233333333,"0",7,"0"
0,10.2,0.54,0.37,15.4,0.214,15,123,1.00369,3.18,2.47,9,"0",11,"0"
4,23,0.79,1.82,1.5,0.047,43,167,1.04381,1.95,1.31,14.2,"0",7,"2"
4,6.5,0.28,0.92,3.6,0.04,29,105,0.98259,3.28,0.11,12.1,"-1",7,"0"
4,6.3,0.39,1.48,5.9,0.056,64,349,0.9951,3.2,0.58,6.4,"1",7,"3"
0,9.9,1.22,0.46,13.6,0.3,33,42,0.99759,3.31,0.62,10.6,"1",11,"0"
0,3.5,0.4,0.4,6.3,0.05,0,10,0.99566,3.28,2.09,12,"1",9,"0"
5,14.4,1.18,0.24,8.1,0.121,52,291,0.99508,3.17,0.38,13.7,"-1",8,"3"
4,4.8,0.23,0.3,2.1,0.375,43,329,1.01043,4.17,0.5,10.8,"0",9,"3"
0,6.2,1.12,1.3,13.9,0.202,209,255,1.0363,3.45,0.87,12.4,"1",7,"0"
6,6.3,0.2,0.3,1.5,0.037,35,477,0.9917,3.46,0.5,11.4,"2",7,"2"
4,6.7,0.33,0.31,68.5,0.035,18,582,1.00398,2.59,1.12,9,"0",7,"0"
4,6.4,0.55,1.93,1.9,0.037,50,951,0.99,2.15,0.44,12.7,"0",7,"2"
3,11.4,0.24,1.57,4.2,0.041,226,264,0.98466,2.04,0.49,11.8,"-1",8,"2"
4,6.3,0.48,1.48,54.7,0.046,180,109,1.00424,3.91,0.09,10.8,"0",7,"1"
0,30.5,1.31,1.21,2.5,0.614,14,92,0.99224,4.27,1.44,17.8,"1",7,"0"
1,6.3,1.43,1.05,18.8,0.028,18,130,0.998,2.6,0.35,11.6,"-2",9,"1"
0,9,1.95,0.11,15.4,0.114,17,113,0.99636,3.63,2.24,9.7,"0",8,"0"
4,6.6,0.23,0.41,1.5,0.04,8,245,0.98001,3.22,1.37,12.7,"0",7,"3"
4,7.2,0.41,0.24,27.7,0.044,29,168,0.96081,3.44,1.32,9.8,"0",7,"1"
0,11.9,0.575,0.49,2.7,0.098,12,117,1.0004,3.19,0.94,10.3,"0",13,"0"
0,7.5,0.58,0.14,4.4,0.048,27,739,1.05486,3.28,2.18,10.4,"1",8,"1"
2,19.8,0.675,0.26,11.7,0.084,282,43,1.04752,3.31,0.53,9.2,"0",9,"0"
4,5.7,0.5,0.28,68.4,0.045,57,105,0.99918,3.22,0.27,11.2,"0",6,"3"
4,9,0.27,0.34,10.7,0.029,134.5,166,0.99669,3.13,0.48,12.1,"1",10,"2"
0,14.6,0.39,1.11,5.4,0.082,14,339,1.04783,2.85,0.55,11.1,"1",8,"0"
0,6.4,0.9,1.46,30.9,0.084,24,52,0.99608,3.42,0.48,10.2,"0",8,"1"
0,6,0.21,0.44,5.7,0.042,28,125,0.99936,3.39,2.07,14.4,"0",7,"0"
7,7.4,1.03,0.61,1.4,0.141,43,141,0.97728,3.92,1.24,10.2,"2",8,"0"
4,8.2,0.26,0.35,8.1,0.035,60,163,0.9879,3.05,0.3,7.6,"0",9,"3"
4,14.6,0.3,0.74,4.6,0.041,36,159,0.9946,4.15,0.5,7,"1",8,"3"
0,8.9,0.33,0.18,51.9,0.176,52,145,1.00928,3.16,0.88,9.2,"-1",10,"0"
4,6,0.08,0.87,39.2,0.039,30,168,0.98998,3.32,0.41,12.4,"0",6,"1"
5,18.1,0.28,0.31,7.8,0.252,45,147,0.96889,3.19,0.59,4.7,"1",7,"2"
4,8.6,1.61,0.39,13.4,0.172,42,213,1.01816,3.11,0.36,2.8,"0",7,"3"
2,10.4,0.27,0.57,7.7,0.062,27,415,1.03317,3,0.61,9.3,"-1",7,"3"
4,17.3,0.61,0.49,11.8,0.258,9,118,1.00743,2.95,0.64,10.2,"0",9,"1"
0,9.5,1.16,0.45,20.5,0.184,102,44,0.9949,3.45,1.77,9.7,"1",7,"1"
0,8.2,0.33,0.57,1.7,0.004,233,48,0.99528,2.3,2.41,8.4,"1",9,"0"
3,15.9,1.43,0.49,7.6,1.101,270,470,0.99724,3.16,0.34,16.4,"0",9,"2"
3,9.6,1.81,0.48,5.2,0.244,227,299,0.9983,2.16,0.07,9.1,"2",9,"1"
3,16.1,0.32,0.32,4.3,0.579,208,114,0.98946,3.12,1.78,12.5,"-1",7,"2"
4,0,0.25,0.27,6.6,0.042,281,158,0.99378,4.3,1.67,10.3,"1",7,"3"
4,11.7,0.34,0.62,9.3,0.073,123,107,0.99494,2.87,0.43,14.5,"1",8,"3"
3,0.1,0.23,1.02,12.7,0.382,28,217,1.00734,3.66,0.4,9.8,"0",8,"2"
4,7.8,0.63,3.13,2.6,0.082,63,298,0.99708,3.22,0.57,14.6,"0",8,"2"
0,11.3,0.55,0.66,2.4,0.159,134,133,0.9781,3.25,0.53,7.5,"-1",12,"0"
0,15.6,0.36,0.17,10.05,0.055,37,112,0.98878,4.2,0.33,9.8,"0",8,"1"
3,14.3,0.31,0.34,0.3,0.04,5,13,0.96597,1.89,2.06,10.5,"1",9,"1"
0,7.5,0.66,0.34,13.2,0.05,115,609,0.96482,4.06,0.8,9,"0",8,"0"
3,3.6,0.62,1.99,3.5,0.299,61,323,1.02667,3.15,0.48,10.2,"1",7,"0"
3,0.5,0.22,0.32,5.8,0.264,20,119,0.92854,3.28,0.55,11.2,"-1",7,"2"
4,12.7,0.21,1.06,1.2,0.069,24,361,0.9928,3.19,0.56,10.6,"0",8,"1"
0,7,0.69,0.42,111.2,0.091,15,163,1.03368,3.38,0.6,11.3,"0",8,"1"
3,8,0.61,0.51,12.1,0.552,531,220,0.98949,2.94,1.86,5.3,"0",9,"3"
4,18.9,0.99,0.32,1.5,0.04,184,138,0.98245,3.13,0.28,9.6,"0",8,"2"
4,8.8,1.01,0.41,1.3,0.037,270,118,0.99018,4.33,1.9,11.733333333,"0",7,"2"
4,6.3,0.48,0.48,66.7,0.052,57,55,0.9979,3.35,2.94,16,"0",7,"2"
5,6.2,0.33,0.24,15.1,0.379,31,150,0.96494,3.23,2.07,11.2,"0",7,"2"
2,5.8,0.38,2.69,30.8,0.055,26,142,0.94645,4.54,0.76,6,"0",8,"1"
5,7.1,0.46,0.49,14.55,0.047,37,156,1.03186,3.34,2.1,12.8,"1",8,"2"
0,7.2,0.12,1.6,4,0.177,274,42,1.01148,3.44,0.8,9.3,"0",8,"0"
3,9.8,0.88,0.29,7.6,0.045,25,118,0.927,2.72,0.52,15.4,"-1",7,"2"
5,7.5,0.32,0.17,9.3,0.031,44,109,0.94074,3.16,0.7,12.5,"1",8,"1"
2,6.8,0.27,0.12,23.8,0.042,137,210,0.992,3.18,0.41,16,"-1",7,"1"
4,14.8,0.2,1.42,1.2,0.048,134,159,0.9936,4.39,0.5,13.6,"0",7,"1"
3,7,0.16,0.32,5.2,0.045,38,126,0.9958,3.21,0.34,11.4,"0",7,"3"
3,6.5,0.29,0.93,9.15,0.108,25,166,0.96031,3.24,0.36,11.033333333,"-1",7,"3"
4,7.5,0.21,0.62,70.3,0.05,263,510,1.0707,2.96,0.59,7.5,"1",8,"3"
5,17.2,0.24,0.42,1.1,0.207,43,22,0.98321,2.04,1.05,16.7,"0",11,"3"
3,8.3,0.28,0.42,2.2,0.051,275,93,0.97553,3.09,0.48,17.5,"0",9,"2"
3,6.3,1.08,1.7,39.55,0.448,50,177,0.98819,3.78,3.2,13.8,"0",7,"2"
2,6.9,0.24,1.58,8,0.016,6,55,1.03137,3.16,0.42,10,"-1",8,"0"
2,7.8,0.68,0.82,9.2,0.577,206,773,0.97382,2.29,0.46,15.9,"-2",8,"1"
3,6.7,0.47,1.79,28,0.405,31,144,0.9964,3.06,0.6,9.6,"0",8,"2"
5,6.4,0.24,0.49,8.7,0.053,33,155,0.95545,3.01,0.98,10.5,"1",7,"4"
3,11,1.17,0.19,13.7,0.341,262,197,0.97864,0.6,1.01,14,"0",8,"1"
5,6.5,0.44,0.47,86.85,0.014,44,137,0.98984,3.17,1.84,12.3,"-1",7,"4"
6,5.8,0.17,0.29,1.8,0.045,96,139,0.99035,3.38,2.15,12,"0",6,"0"
5,7.1,0.23,0.26,1.9,0.036,41,98,0.99,1.29,0.43,8.2,"0",7,"2"
3,9.4,0.44,0.92,23.3,0.042,14,216,1.02698,4.08,0.3,15.3,"0",10,"1"
5,7.2,0.48,0.16,9.2,0.469,14,562,0.9918,3.94,0.45,12.5,"0",8,"2"
2,3.6,0.3,0.2,46.95,0.051,34,543,1.02053,3.94,0.59,13.2,"-1",7,"1"
4,18.5,0.53,0.33,2.5,0.458,24,144,0.99655,3.94,0.44,3.7,"1",9,"1"
0,10.4,0.53,0.01,1.6,0.674,49,230,1.04614,3.93,1.39,9.8,"0",8,"0"
3,9.8,1.06,1.39,4.6,1.103,0,328,0.9956,2.61,0.3,10.7,"1",11,"2"
0,8.3,0.78,0.37,30,0.076,8,23,0.98413,3.26,0.7,8.8,"0",9,"0"
4,7,0.28,0.27,57.8,0.357,61,119,1.044,4.17,0.57,7.7,"0",8,"2"
0,13.2,0.765,0.21,1.9,0.088,21,39,1.00511,3.33,0.61,22.4,"-1",10,"1"
5,14.8,0.89,0.33,8.1,0.291,53,171,0.96192,1.72,0.41,11.6,"1",8,"4"
0,17.7,0.55,0.35,52.7,0.074,17,66,0.9974,3.38,0.56,11.5,"0",9,"0"
5,0,0.18,1.81,2.1,0.036,194,168,0.98657,3.4,0.42,8.3,"0",8,"2"
5,7.1,1.65,0.64,2,0.041,31,119,0.99694,3.13,0.59,9.4,"2",8,"2"
6,7.5,0.29,1.58,1.7,0.199,50,11,0.9915,4.49,0.4,13.5,"2",6,"4"
3,15.5,1.81,0.35,0.9,0.056,25,98,0.95938,3.47,0.54,5.8,"0",7,"2"
0,7.4,0.36,0.34,3.5,0.34,34,180,0.9933,2.81,0.57,19.6,"1",8,"0"
5,6.2,0.27,0.61,1.4,0.05,52,232,0.9868,3.32,0.44,2.9,"1",7,"1"
4,16.2,0.23,0.28,35.6,0.038,43,492,0.96686,3.96,0.82,8.8,"1",7,"1"
3,7.1,0.29,1.73,9.3,0.128,108,633,0.9949,3.46,1.11,10.3,"-1",8,"2"
4,16.8,0.21,0.51,1.7,0.415,12,66,0.99623,3.05,0.54,9.2,"1",10,"2"
0,20.8,0.41,0.55,3.2,0.076,22,36,0.9996,0.94,1.5,12.4,"1",11,"0"
5,7.7,0.41,0.34,25.6,0.055,86,119,0.99084,3.18,0.53,12.1,"1",8,"2"
2,18,1.27,0.29,13.1,0.483,95,210,0.99884,2.43,0.51,11.2,"-2",8,"0"
0,1.2,0.69,0.49,32.2,1.117,20,144,0.9968,3.21,0.67,7.6,"0",9,"0"
0,7.6,0.43,0.31,2.1,0.273,13,81,0.9958,3.26,0.65,9.9,"2",8,"1"
5,7.1,0.19,1.48,0.3,0.055,33,454,1.04073,3.49,1.47,4.9,"1",6,"2"
5,9.7,0.36,0.41,1.85,0.117,21,375,0.95513,2.17,0.5,18.2,"1",6,"0"
7,7.4,0.35,1.09,57.3,0.039,221,369,0.9936,4.18,0.67,11.9,"2",9,"0"
5,7.3,0.9,0.48,40.3,0.295,27,116,0.9917,3.3,0.68,11,"-1",8,"2"
0,1.8,0.2,0.57,1.5,0.898,315,507,1.01938,3.35,0.92,14.6,"-1",7,"1"
4,6.2,0.87,0,1.9,0.336,32,87,0.99014,2.61,1.39,18.5,"0",7,"3"
4,14.8,0.34,0.49,34.8,0.027,26,126,0.90511,2.07,0.5,18.6,"-1",8,"0"
0,10.2,0.25,0.36,4.1,0.401,35,125,0.9986,3.04,0.53,10.8,"-2",8,"1"
6,7.7,0.28,0.39,8.9,0.035,33,132,1.00276,3.06,0.7,12,"1",8,"3"
5,6.9,0.19,1.53,13.5,0.038,30,209,0.98599,4.27,0.63,17.2,"1",7,"3"
4,6.5,0.34,0.31,1.3,0.34,59,24,0.98944,3.63,0.54,12.4,"0",7,"2"
4,7.2,0.41,0.72,2.1,0.08,485,72,1.02655,1.08,0.52,4.6,"1",8,"0"
2,6.2,0.44,0.91,44,0.05,23,140,0.9934,3.26,3.06,5.8,"-1",7,"0"
3,7.6,0.27,0.85,14.6,0.05,307,105,0.998,3,1.48,9.2,"0",8,"1"
5,5.6,1.6,0.87,8.4,0.035,25,362,0.96073,2.69,2.99,16.3,"1",6,"4"
5,10.3,0.27,1.33,9.05,0.05,8,258,0.9984,3.04,0.5,7.3,"1",8,"4"
3,6.6,0.4,0.26,54.2,0.044,187,237,0.99772,2.12,0.47,9,"0",7,"1"
4,11.6,1.08,0.23,47.3,0.065,22,136,1.0133,3.15,1.64,12,"-1",7,"0"
4,6.8,0.23,0.49,9.4,0.305,126,156,0.9914,2.99,1.44,8.7,"0",7,"3"
0,2.3,0.54,0.42,9.1,0.045,31,150,0.9953,2.13,0.74,9.9,"0",7,"0"
6,6.9,0.25,0.61,46.3,0.219,22,190,1.02525,3.01,0.69,11.4,"2",8,"3"
3,9,0.24,0.69,1.2,0.048,279,107,0.9918,3.21,0.34,13.6,"-1",10,"2"
4,7.6,0.23,0.29,51.7,0.053,41,234,0.9963,3.59,1.54,14.2,"0",8,"0"
4,10,0.23,0.36,18.05,0.05,35,144,0.99791,3.18,0.44,8.8,"1",8,"2"
0,14.6,0.59,0.42,13.3,0.067,35,233,1.00235,3.2,0.7,7.5,"0",11,"0"
3,5.2,0.335,0.2,49.1,0.033,17,164,0.99002,3.34,0.48,13,"-1",6,"0"
4,6.5,1.32,0.41,3.3,0.028,193,84,0.9909,2.4,0.36,11.7,"0",7,"1"
6,6.5,0.14,1.16,58.7,0.263,37,129,0.99678,3.28,0.53,10.3,"1",7,"4"
6,6.6,0.16,0.36,48.4,0.031,37,391,1.00089,1.94,0.38,22.6,"0",7,"4"
5,8.8,0.5,0.26,8.75,0.043,204,176,0.96107,2.34,0.01,12.3,"1",7,"2"
4,6.9,0.32,1.12,16,0.034,58,346,0.99938,3.34,0.84,9,"0",7,"3"
6,7,0.34,0.92,14.7,0.051,29,149,0.99792,3.72,0.45,9,"1",7,"4"
5,2.2,0.41,0.15,52.5,0.051,7,156,0.9903,3.3,0.46,8.1,"0",8,"1"
3,18.3,0.31,0.35,20.7,0.046,45,178,1.01242,1.67,1.49,9.7,"0",8,"1"
4,6.8,0.43,0.32,8.4,0.309,4,420,0.9928,3.36,0.39,10.7,"-1",7,"2"
2,6.5,0.33,0.39,1.1,0.061,244,38,0.993,3.09,0.55,9.5,"0",8,"2"
4,25.2,0.6,1.52,1.4,0.031,3,132,0.98854,3.09,1.31,13,"0",6,"2"
6,5.9,0.34,2.26,8.15,0.499,96,142,0.97238,3.4,0.41,12.9,"1",7,"4"
5,0.5,0.07,0.33,1.85,0.038,197,543,1.00553,2.64,0.55,6.7,"1",6,"3"
2,7.9,0.46,0.23,10.1,0.17,166,184,0.99782,3.06,0.62,9.9,"-1",9,"0"
2,5.5,0.32,0.3,12.6,0.114,47,121,1.07567,1.9,0.35,16.9,"-1",6,"0"
5,6.6,1.29,0.29,14.5,0.245,280,785,0.99132,3.1,0.58,11.2,"0",7,"3"
3,11.8,0.27,0.78,18,0.048,115,117,0.93931,2.14,1.57,6.5,"-2",7,"1"
4,7.4,0.36,0.31,1.4,0.025,36,346,1.02792,3.21,1.37,13.3,"0",8,"3"
6,12.6,0.27,0.27,8.9,0.034,25,122,1.005,3.91,1.47,6.3,"2",8,"2"
5,6.1,0,0.29,1.1,0.041,6,92,0.98596,3.26,1.43,14.5,"1",7,"3"
5,6.8,0.31,0.36,13.9,0.052,294,478,0.9933,3.01,1.48,9.2,"2",7,"3"
4,6.8,0.37,0.96,78.7,0.065,39.5,37,1.03556,2.98,1.91,3.5,"1",8,"3"
4,6.9,0.66,0.41,8.2,0.036,61,29,0.89204,3.17,0.53,10.2,"1",8,"2"
3,8.2,0.28,0.22,7,0.047,49,356,1.03643,3.23,0.64,5.4,"0",9,"2"
6,19.1,0.21,0.32,4.8,0.056,105,149,0.9768,2.51,0.96,6.4,"1",8,"2"
0,8.4,0.2,0.38,10.3,0.073,51,479,0.95653,3.75,1.83,3.7,"1",9,"1"
2,7.4,0.41,0.66,16,0.051,189,332,1.04623,3.13,0.62,13.3,"-1",8,"0"
0,16.6,0.47,1.27,31.5,0.272,152,101,0.9916,3.17,1.69,9.2,"0",7,"0"
2,14.3,1.4,0.3,8.9,0.174,24,91,1.04263,4,0.64,15.1,"0",8,"2"
0,4.5,0.5,1.64,27.1,0.094,27,152,0.96042,3.08,1.39,9.1,"-2",7,"1"
3,4.3,0.39,2.02,1.6,0.045,31,440,0.99145,3.4,0.59,16.2,"0",8,"1"
4,3.7,0.44,0.35,3.1,0.053,259,49,0.97516,2.99,0.73,10.3,"1",9,"3"
4,8.2,0.31,0.42,67.6,0.048,568,212,0.99942,3.47,0.59,7.6,"1",8,"1"
5,13.5,2.23,0.3,1.3,0.064,46,154,0.97621,3.48,0.53,11.3,"0",8,"4"
4,7.4,0.16,0.34,15.5,0.042,109,135,0.9984,2.9,0.55,10.5,"-1",8,"0"
0,13.2,0.53,0.66,41.7,0.241,17,31,0.9964,3.33,0.56,13.3,"0",8,"0"
0,7.1,0.13,0.88,1.8,0.046,42,114,1.01576,3.32,0.9,11.6,"-1",8,"1"
4,4.3,0.4,0.18,42.7,0.051,2,210,0.9962,3.09,2.19,8.9,"2",7,"1"
4,26.8,0.69,1.09,1.5,0.031,17,122,1.02856,3.25,2.04,10.3,"0",9,"2"
3,5.6,0.82,0.26,5.7,0.031,12,249,1.02632,2.08,1.86,10.8,"0",6,"1"
0,4.1,0.34,0.3,8.3,0.484,284,127,0.99139,3.37,0.68,12.3,"1",7,"0"
3,7.2,1.51,1.05,17.6,0.1,51,125,0.99966,3.26,0.47,8.8,"-1",7,"2"
0,4.8,0.4,0.17,15.1,0.08,19,70,1.07946,3.31,0.69,9.6,"2",13,"0"
2,6.7,1.04,0.26,2.2,0.487,16,333,1.01945,3.28,0.66,16.7,"-2",9,"0"
4,7.4,0.16,1.17,13.7,0.056,33,168,0.99941,1.95,2.87,8.7,"-1",8,"2"
4,7.2,0.26,0.74,9.6,0.05,56,162,1.03486,3.03,0.5,8.8,"1",8,"0"
0,4,0.27,0.35,1.9,0.067,25,57,0.997,3.97,0.71,10.3,"0",10,"0"
5,6.1,1.57,0.28,1.85,0.031,190,733,1.02753,3.03,0.3,11.8,"0",7,"3"
0,10.5,0.24,0.79,2.1,0.066,6,439,0.9978,3.06,2.29,14.8,"0",11,"1"
4,9.1,0.66,2.13,12.1,0.18,67,278,0.97669,2.44,0.62,9.5,"1",8,"2"
3,16.4,1.34,0.34,1,0.19,147,69,0.99138,3.68,0.99,10.1,"0",6,"2"
4,8.2,1.17,0.07,10.8,0.042,42,186,0.9978,2.7,0.51,12.8,"1",7,"3"
4,8.6,0.23,0.33,38.9,0.206,29,182,0.94593,3.26,2.1,12.3,"-1",8,"3"
3,12.4,1.41,0.18,21.2,0.183,589,87,0.97548,3.14,0.53,12.7,"-1",7,"2"
5,6.3,0.14,0.91,8.2,0.044,323,199,0.99394,3.13,3.81,18,"1",8,"1"
3,17.2,0.66,0.19,17.55,0.19,62,204,0.9999,3.36,0.68,9,"1",9,"1"
2,7.1,0.28,1.77,10.6,0.08,21,85,0.9608,3.19,0.42,12.2,"-1",8,"0"
0,4.7,0.21,0.15,34.6,0.076,19,40,0.9961,2.49,0.7,10.1,"0",8,"0"
0,8,0.42,0.61,15.5,0.046,31,485,0.99408,3.19,0.44,13,"0",7,"1"
0,3.1,0.82,0.58,66.6,0.039,392,405,1.03203,3.65,0.31,7.7,"2",7,"0"
3,11.1,1.01,0.33,95,0.059,60,168,0.97748,3.1,0.56,15.9,"0",7,"1"
3,7.5,0.2,0.91,54.4,0.064,8,428,0.97209,1.93,0.62,11.2,"0",8,"2"
2,2.7,1.88,0.45,7.6,0.588,38,389,0.99845,4.6,0.71,22.3,"-1",8,"1"
3,7.3,1.85,0.45,14.8,0.057,292,326,0.96637,5.4,0.57,20.6,"0",8,"1"
5,6.4,0.39,0.05,2,0.449,30,133,0.9908,3.12,1.43,11.4,"0",7,"2"
4,4.3,0.16,0.3,21.8,0.743,113,176,1.01481,3.22,0.46,9.1,"1",10,"2"
6,6,0.32,0.32,13.7,0.041,165,186,0.99235,3.22,0.54,11,"2",7,"4"
4,7.1,0,0.42,6.6,0.053,32,211,0.95957,3.04,0.59,15.2,"0",8,"2"
3,13.4,0.28,0.25,2.5,0.075,56,108,0.99475,2.46,0.55,9,"0",7,"2"
8,9.2,0.33,0.32,2.8,0.04,222,373,0.97842,3.31,0.4,13.1,"2",7,"4"
5,6.8,0.99,0.56,47.9,0.04,14,157,0.96985,3.2,0.33,10.7,"1",8,"3"
3,7.4,0.35,0.46,1.6,0.052,11,127,0.99991,2.93,0.39,10.8,"0",11,"2"
2,7,0.91,1.2,43,0.044,20,133,0.99985,4.16,1.4,9.4,"-1",7,"1"
5,12.7,0.26,0.2,36.8,0.062,35,76,0.99836,2.69,0.89,4.9,"1",7,"3"
6,2.2,0.29,0.75,2.8,0.309,213,169,0.9986,2.65,0.67,9.4,"1",14,"3"
6,5.9,0.27,1.69,67.7,0.384,31,96,0.9949,3.35,0.73,16.8,"0",6,"2"
0,17.2,0.31,1.48,114.2,0.056,167,617,0.96507,3.01,0,9.2,"1",8,"0"
6,0.8,0.29,0.36,46.1,0.028,31,104,1.03771,3.35,1.64,12.1,"0",8,"4"
0,5.5,2.08,1.05,1.7,0.47,12,59,0.99623,3,0.66,9.2,"1",10,"1"
5,13.7,0.36,0.46,9.1,0.03,30,106,0.9907,3.23,0.47,12.5,"1",9,"3"
4,15.5,0.32,0.39,1.1,0.031,40,138,0.9929,2.94,0.3,6.4,"0",10,"2"
4,7,0.25,0.56,6.6,0.145,20,95,1.03044,3.23,0.53,11,"0",8,"2"
4,8.5,0.08,0.49,38.4,0.047,74,333,1.0001,3.03,0.52,14.8,"0",9,"2"
2,17.7,0.25,0.2,19.6,0.243,48,38,0.94854,3.31,3.23,10.3,"-1",9,"1"
5,7.2,0.44,0.74,7.2,0.037,30,199,1.00236,3.04,0.44,13,"2",8,"2"
0,14.9,1.09,0.5,13.8,0.205,239,73,1.00242,3.16,0.61,8.8,"0",11,"1"
0,6.8,1.46,0.47,6.3,0.03,36,110,0.97478,3.45,0.59,12,"0",8,"1"
5,3,0.34,0.54,11.6,0.06,78,235,1.00182,2.44,1.4,19.1,"1",10,"0"
0,6.5,0.45,0,2.3,0.166,6,32,1.00532,3.06,0.04,10,"0",7,"2"
0,10,0.35,1.64,31.1,0.604,36,23,0.99585,3.23,0.48,12,"-1",11,"0"
0,3,0.63,0.01,13.1,0.05,37,200,1.02106,3.04,1.51,8.9,"0",8,"0"
6,6.8,0.18,0.35,30.7,0.067,53,143,0.99898,3.1,0.42,11,"1",7,"3"
0,10.4,0.44,0.73,6.55,0.101,5,433,0.999,2.19,1.07,12,"-1",12,"0"
3,12.4,1.6,0.34,3.6,0.445,40,147,0.9705,4.21,0.59,12.8,"-2",6,"1"
0,6.8,0.15,0.54,8.4,0.142,234,133,0.95022,3.17,0.39,9.9,"1",7,"2"
2,15.9,1.13,1.32,8.6,0.049,26,257,0.94884,3.18,0.68,9.6,"-1",7,"3"
6,7.1,0.45,0.24,66.2,0.04,24,104,0.99126,2.6,0.24,17.4,"0",8,"4"
4,7.2,0.27,0.37,5.1,0.503,27,327,0.99174,3.13,1.16,12.7,"1",8,"1"
4,12.9,0.445,0.29,14.5,0.045,24,42,0.9986,4.66,1.54,16.9,"0",8,"0"
2,7.1,0.31,0.32,5.6,0.014,15,68,0.99163,2.14,1.49,11.1,"-2",7,"0"
6,3.3,0.32,0.4,14.9,0.055,41,167,0.99668,2.77,0.4,10.4,"1",9,"4"
3,3.2,0.35,0.98,5,0.055,48,517,0.9937,2.21,0.71,5.9,"0",6,"0"
0,6.5,0.25,0,1.9,0.065,41,294,0.99507,2.15,1.74,16,"-1",7,"1"
6,12.1,0.14,0.51,39.2,0.097,57,133,1.00478,2.91,0.54,10.7,"1",7,"2"
5,7,0.62,1.2,59.1,0.056,42,231,1.01135,3.32,0.5,14.8,"1",8,"3"
6,9.1,0.15,0.9,12.8,0.586,33,150,0.9922,3.42,0.69,7,"0",7,"4"
0,15.1,0.59,0.39,1.5,0.25,41,234,0.99652,3.05,0.84,17.8,"-1",10,"0"
3,20.1,0.61,0.84,2.5,0.081,17,87,0.99745,3.14,0.52,7.9,"-1",8,"3"
4,8.3,0.97,0.42,60.1,0.04,20,383,0.9927,2.65,0.32,10.2,"0",9,"2"
0,1.8,0.21,0.91,1.7,0.231,28,212,0.9933,3.49,0.71,3.2,"-1",7,"0"
3,10.7,0.835,0.42,0.2,0.56,266,371,0.97453,3.37,0.54,3.1,"0",12,"0"
4,9.3,0.24,0.4,1.6,0.037,41,95,1.06454,2.35,0.36,12.5,"0",8,"1"
6,7.3,0.27,0.36,2.1,0.034,30,177,0.99928,3.4,0.38,16.1,"0",8,"3"
